episode,cumulative_reward,average_reward,discounted_reward,q_value_change,sample_efficiency,policy_entropy,space_complexity
1125,328,10.25,14.356320000224404,102.01296721355175,16,0.09379853308200836,33795
1126,506,15.8125,1.1001994300044251e-05,158.14026779530104,16,0.4318523406982422,33795
1127,538,16.8125,0.15609880264898704,192.88694299012423,16,0.010548345744609833,33795
1128,344,10.75,20.900440252999996,163.8254574253806,16,0.08347032964229584,33795
1129,334,10.4375,11.122869999999999,188.02886468172073,16,0.24778732657432556,33795
1130,382,11.9375,1.4444320001584314e-05,94.4757062420249,16,0.19833646714687347,33795
1131,380,11.875,9.945210144655574,128.91702096897643,16,0.32739776372909546,33795
1132,406,12.6875,0.14388018821880005,157.24496471881866,16,0.18888674676418304,33795
1133,444,13.875,13.3540177210033,75.11567229218781,16,0.003313837107270956,33795
1134,454,14.1875,25.53102310001219,246.65541116148233,16,0.26553016901016235,33795
1135,458,14.3125,45.210550000014415,179.54750630259514,16,0.22241464257240295,33795
1136,258,8.0625,1.6501988801219015e-07,120.62931808829308,15,0.5362857580184937,33795
1137,436,13.625,25.41121000188321,143.41654983907938,16,0.001013678964227438,33795
1138,384,12.0,19.8773421,150.25064297765493,16,0.0034252051264047623,33795
1139,404,12.625,1.10002090176,184.41129297792213,16,0.004344267770648003,33795
1140,440,13.75,0.0016500775622214645,121.15695864334702,15,0.0038211580831557512,33795
1141,378,11.8125,0.18733330165000053,73.32111367583275,16,0.7287921905517578,33795
1142,302,9.4375,13.201210000010999,62.194345850497484,16,0.004599545616656542,33795
1143,364,11.375,44.13332000155209,168.84647718071938,16,0.04999188333749771,33795
1144,396,12.375,0.08800000166108923,104.83710080757737,16,0.5159765481948853,33795
1145,238,7.4375,0.0003377004510440001,122.90616181865335,15,0.7054764628410339,33795
1146,282,8.8125,0.00044015400017601334,103.36321601876989,16,0.29512128233909607,33795
1147,424,13.25,39.60088448909999,179.53537176176906,16,0.012579377740621567,33795
1148,342,10.6875,7.821003300447767,161.3839877024293,16,0.6356816291809082,33795
1149,266,8.3125,0.176015400016501,141.60211619734764,15,0.0022673457860946655,33795
1150,466,14.5625,15.40033220001991,118.45482220500708,16,0.2050698846578598,33795
1151,454,14.1875,0.21011430067103315,124.67671820773103,16,0.17855088412761688,33795
1152,500,15.625,5.5220001650264665,227.19321601837873,16,0.6993364095687866,33795
1153,534,16.6875,35.200000000025305,254.95208309590816,14,0.5267032384872437,33795
1154,428,13.375,12.210886677022001,158.64137759711593,16,0.4976137578487396,33795
1155,472,14.75,7.822557744116501,104.78604581952095,15,0.0860002264380455,33795
1156,376,11.75,48.565015400553385,144.01313066482544,16,0.0016711412463337183,33795
1157,304,9.5,16.5000132027599,163.9034158976283,16,0.0074648926965892315,33795
1158,194,6.0625,0.18700220034113205,89.30213116109371,16,0.12841250002384186,33795
1159,424,13.25,13.3768800011,125.63886426761746,16,0.15873445570468903,33795
1160,592,18.5,13.255564498660188,215.19186237454414,16,0.12657879292964935,33795
1161,466,14.5625,14.300000275019801,197.95523317717016,16,0.0031508798711001873,33795
1162,414,12.9375,34.100882200674434,174.28159373998642,16,0.10458354651927948,33795
1163,474,14.8125,0.08844001189430213,137.49112397432327,16,0.7160167098045349,33795
1164,300,9.375,0.15445210033022105,136.46116450428963,16,0.6830892562866211,33795
1165,262,8.1875,0.19954000077000042,197.17420275509357,16,0.0009539092425256968,33795
1166,190,5.9375,0.00011000000000000029,103.30348776653409,16,0.5685796737670898,33795
1167,374,11.6875,0.08878650000006605,136.57487273216248,16,0.02325793169438839,33795
1168,310,9.6875,0.23100000166543305,109.1005285307765,16,0.43951284885406494,33795
1169,480,15.0,17.60198000232111,128.53887191414833,16,0.43846946954727173,33795
1170,436,13.625,34.21001540000566,303.2928683646023,16,0.38350000977516174,33795
1171,308,9.625,7.843000000674311,136.45598383946344,16,0.003771377494558692,33795
1172,442,13.8125,26.522430166772168,143.08395555615425,16,0.6377426981925964,33795
1173,212,6.625,11.00000440001542,226.91021945350803,16,0.03102494217455387,33795
1174,338,10.5625,33.11089001077885,108.39930367469788,16,0.06681672483682632,33795
1175,408,12.75,35.233015444330206,137.55785470083356,16,0.4773298501968384,33795
1176,388,12.125,13.201437700016621,108.5445810877718,16,0.0005800718790851533,33795
1177,396,12.375,0.16500000055002206,155.25967067480087,15,0.5695139169692993,33795
1178,412,12.875,22.110000000220154,98.46471755206585,16,0.46927356719970703,33795
1179,340,10.625,0.15565770000000004,81.23586903139949,16,0.0029414896853268147,33795
1180,394,12.3125,28.600440154000154,147.32168419659138,15,0.21064606308937073,33795
1181,454,14.1875,7.844540088000001,137.62055532308295,16,0.08666882663965225,33795
1182,470,14.6875,8.922554411430012,179.46003559231758,16,0.0007296729600057006,33795
1183,470,14.6875,0.17820014410005636,74.6219407171011,16,0.5685930848121643,33795
1184,398,12.4375,20.9330001100165,127.07835054397583,16,0.08205454051494598,33795
1185,360,11.25,19.8550001551055,133.64581323228776,16,0.09410160779953003,33795
1186,472,14.75,23.177440001870004,113.32149273902178,16,0.07528839260339737,33795
1187,306,9.5625,3.300000001992101,106.31704860925674,16,0.43845653533935547,33795
1188,434,13.5625,15.40166320165,77.46446450799704,14,0.4324064254760742,33795
1189,390,12.1875,0.1320044016511012,215.78013349883258,16,0.05071759596467018,33795
1190,358,11.1875,0.1545500224434447,85.21300152689219,16,0.05573511868715286,33795
1191,420,13.125,28.678224301884455,151.11406111437827,16,0.0025393078103661537,33795
1192,418,13.0625,10.000210044022,210.28192540165037,16,0.6708366870880127,33795
1193,472,14.75,15.40001663332,108.40325420163572,15,0.4253861904144287,33795
1194,450,14.0625,13.31166540188884,110.2417162284255,16,0.003880047705024481,33795
1195,460,14.375,21.0002102420198,131.16252351505682,16,0.16418340802192688,33795
1196,302,9.4375,19.976019801760025,179.0135018825531,16,0.002287881914526224,33795
1197,404,12.625,0.0017600015433000239,224.9972625374794,16,0.009488754905760288,33795
1198,386,12.0625,26.48800016643004,138.4216144811362,16,0.3034589886665344,33795
1199,324,10.125,26.47701876655,182.99240877479315,16,0.0450303889811039,33795
1200,352,11.0,5.501870165000264,187.04931430146098,16,0.0035887404810637236,33795
1201,342,10.6875,0.0015500760000017608,84.12210094335023,16,0.0050610643811523914,33795
1202,538,16.8125,33.14455210001446,95.9970118291676,16,0.0720236599445343,33795
1203,274,8.5625,13.201763300441097,87.29055435955524,16,0.6830435395240784,33795
1204,590,18.4375,36.30242331100018,192.18876672163606,16,0.13769476115703583,33795
1205,506,15.8125,18.701992167540144,98.20382912456989,16,0.04318089783191681,33795
1206,448,14.0,18.843000001650175,128.41270539164543,16,0.6870051622390747,33795
1207,414,12.9375,1.6501100198669003e-05,88.98328551929444,16,0.7081609964370728,33795
1208,400,12.5,47.476000252999995,183.36254772916436,16,0.0010659651597961783,33795
1209,198,6.1875,0.132660000440001,76.15952110243961,16,0.12878680229187012,33795
1210,308,9.625,4.42233000067331,116.63810759782791,16,0.4741436541080475,33795
1211,438,13.6875,0.16677100198005648,101.9239148274064,16,0.043322883546352386,33795
1212,386,12.0625,0.0019855008855001245,118.03707403689623,16,0.12277599424123764,33795
1213,380,11.875,28.7225401100077,146.0795383453369,16,0.2472275048494339,33795
1214,456,14.25,0.17611000066770188,73.72808910906315,14,0.5450993776321411,33795
1215,352,11.0,0.1884301980144544,197.06538841873407,16,0.0026137526147067547,33795
1216,424,13.25,40.83201766699,157.19646438211203,16,0.2797950208187103,33795
1217,298,9.3125,0.1650000014302644,168.34492680430412,16,0.0039788298308849335,33795
1218,386,12.0625,0.0998801540275994,120.4074730630964,16,0.23072656989097595,33795
1219,202,6.3125,0.04554660144540001,132.20329678058624,16,0.012830316089093685,33795
1220,318,9.9375,7.8324454999999995,80.167006585747,16,0.10346667468547821,33795
1221,326,10.1875,24.387019877000025,148.49510627985,16,0.05726691335439682,33795
1222,402,12.5625,22.0016502321055,129.69740590453148,16,0.04045484587550163,33795
1223,376,11.75,19.955226545216746,170.8434867337346,16,0.0010143978288397193,33795
1224,338,10.5625,13.267547701209999,175.22065830230713,16,0.5732926726341248,33795
1225,298,9.3125,15.510004402002002,144.90654731192626,16,0.037330400198698044,33795
1226,354,11.0625,12.10023226665,91.4814095813781,16,0.037337854504585266,33795
1227,518,16.1875,26.532020977000002,225.77526025194675,16,0.0687195286154747,33795
1228,394,12.3125,0.0014410007722000092,127.90610510110855,16,0.647018551826477,33795
1229,568,17.75,35.20199441121015,208.50549238920212,16,0.0366353765130043,33795
1230,386,12.0625,33.088992200015525,187.90858828301134,16,0.11769995093345642,33795
1231,450,14.0625,13.200562200434403,103.74171809852123,16,0.46125781536102295,33795
1232,60,1.875,8.943002200004436,117.77951887995005,15,0.06349003314971924,33795
1233,434,13.5625,1.870056344565031e-09,120.30567814409733,16,0.24466802179813385,33795
1234,256,8.0,29.70011015521003,92.60162006318569,16,0.02023223415017128,33795
1235,474,14.8125,0.002648855014421221,139.48273167014122,16,0.03435079753398895,33795
1236,350,10.9375,0.19888027500000008,141.14410927519202,16,0.01909985952079296,33795
1237,266,8.3125,22.000000000338797,105.93908999839914,16,0.03274226188659668,33795
1238,268,8.375,1.1882301544500337e-12,127.55089031532407,16,0.039422862231731415,33795
1239,284,8.875,0.07700221145116604,138.32274370407686,16,0.4773271083831787,33795
1240,312,9.75,0.15400005566020905,249.53614324331284,16,0.023711103945970535,33795
1241,308,9.625,14.300452100000003,247.02185533754528,14,0.10436515510082245,33795
1242,438,13.6875,17.60177430165,106.75601272284985,16,0.3570578992366791,33795
1243,424,13.25,0.16621440001878895,95.02945787459612,16,0.6779911518096924,33795
1244,316,9.875,0.0018700018843000258,146.40633884072304,16,0.05667080357670784,33795
1245,368,11.5,0.0025399450000100255,307.6992494529113,16,0.7055196762084961,33795
1246,400,12.5,0.14300000110889904,58.031864538788795,16,0.6105585098266602,33795
1247,364,11.375,1.6500562255792165e-05,73.60048305429518,15,0.01357708778232336,33795
1248,436,13.625,18.8210166441,128.4107072725892,16,0.0774509534239769,33795
1249,328,10.25,0.19932880001657707,142.49440622329712,15,0.0006920493906363845,33795
1250,532,16.625,22.166438800330184,182.7389736622572,16,0.2999856173992157,33795
1251,446,13.9375,7.7005500018701545,183.23087595030665,16,0.44080406427383423,33795
1252,380,11.875,0.05599000022000192,79.16476796194911,16,0.02883312664926052,33795
1253,384,12.0,14.301870000000022,101.61834116652608,16,0.2178020477294922,33795
1254,286,8.9375,10.000111143769997,168.11318922927603,16,0.2428441345691681,33795
1255,418,13.0625,39.600016577004396,155.5717490017414,15,0.03175092861056328,33795
1256,490,15.3125,14.302640002090001,176.87511450983584,15,0.04929132014513016,33795
1257,454,14.1875,3.3000001760176,233.96983172209002,15,0.0017213171813637018,33795
1258,540,16.875,23.100019932891,142.8415254659485,16,0.36418986320495605,33795
1259,346,10.8125,0.0025377000000561013,92.05427438160405,16,0.01906297169625759,33795
1260,386,12.0625,11.000552299000146,58.31876917183399,16,0.015892909839749336,33795
1261,254,7.9375,0.18722000011000042,77.32405960187316,16,0.05304090678691864,33795
1262,482,15.0625,15.53201430000001,142.2741568610072,16,0.09015971422195435,33795
1263,446,13.9375,0.05544015554018702,103.22938409610651,16,0.0008480905089527369,33795
1264,374,11.6875,0.0003366000199760132,192.87137797800824,15,0.5205754637718201,33795
1265,320,10.0,1.666500012177001e-05,144.12262322753668,16,0.06603580713272095,33795
1266,412,12.875,0.0019933986765000313,131.30746857076883,16,0.712141752243042,33795
1267,176,5.5,3.3000001759999997,242.6528266472742,16,0.2564602792263031,33795
1268,392,12.25,0.18701443202640008,178.76034479460213,16,0.24485507607460022,33795
1269,464,14.5,3.3005588660166767,303.0293138208799,16,0.028469888493418694,33795
1270,298,9.3125,1.9921017743000243e-05,118.59147772192955,15,0.007955457083880901,33795
1271,394,12.3125,14.443018700026435,192.59783511981368,16,0.05300549790263176,33795
1272,210,6.5625,11.00000332343,118.21198422112502,15,0.007898692041635513,33795
1273,474,14.8125,30.8785400012166,207.69565366208553,16,0.0040747192688286304,33795
1274,316,9.875,13.201774300021997,128.56085696071386,16,0.12308476865291595,33795
1275,450,14.0625,16.501320188320154,146.62271124124527,16,0.3309193253517151,33795
1276,266,8.3125,12.100000000000055,108.98969452083111,16,0.1001618355512619,33795
1277,400,12.5,0.18701882255117694,219.09596442058682,16,0.5213667750358582,33795
1278,396,12.375,0.19801443266014407,118.7922286875546,16,0.496631920337677,33795
1279,346,10.8125,17.754000176000005,80.04604762792587,15,0.04714582860469818,33795
1280,324,10.125,0.0015400011000779,190.5126012712717,16,0.05588608607649803,33795
1281,298,9.3125,2.200019811110265,155.1236715912819,16,0.004170398227870464,33795
1282,350,10.9375,6.60011000001222,107.15344092994928,16,0.11499529331922531,33795
1283,424,13.25,24.310000165007704,94.57509437203407,16,0.1858852058649063,33795
1284,492,15.375,24.28944210001325,115.38101927936077,16,0.13552358746528625,33795
1285,468,14.625,15.401877702106498,182.55088266730309,16,0.046410612761974335,33795
1286,384,12.0,6.601540000006622,201.75618337102787,15,0.2550583481788635,33795
1287,286,8.9375,0.06600004401430168,102.92530735768378,16,0.0007933380547910929,33795
1288,318,9.9375,18.700667799990054,185.28079925198108,16,0.005227381829172373,33795
1289,516,16.125,44.00176000165018,83.32575803250074,15,0.0359511598944664,33795
1290,318,9.9375,6.6016501109900325,217.31781542301178,16,0.7122199535369873,33795
1291,432,13.5,15.521014334209998,182.56252489611506,16,0.4862682521343231,33795
1292,376,11.75,14.44399014476,85.88970136642456,16,0.07937170565128326,33795
1293,394,12.3125,0.14322000000000007,85.55573559779441,15,0.2996588349342346,33795
1294,564,17.625,37.401540166870134,157.72100907564163,16,0.6916553974151611,33795
1295,560,17.5,27.589661122649996,124.26079647243023,16,0.2587406039237976,33795
1296,330,10.3125,0.00044015401870000026,238.0354375615716,16,0.022778237238526344,33795
1297,424,13.25,16.63202530187016,212.47777870297432,16,0.0067841652780771255,33795
1298,300,9.375,17.6886601662221,161.04680120386183,16,0.15742576122283936,33795
1299,424,13.25,14.301326600000202,228.20697116898373,16,0.10110096633434296,33795
1300,498,15.5625,33.1210066012155,101.83675230899826,16,0.4897190034389496,33795
1301,340,10.625,0.0005533015401446919,69.62731936015189,16,0.4298360347747803,33795
1302,530,16.5625,2.3100176000199766,150.33056446909904,16,0.6304606199264526,33795
1303,410,12.8125,18.866320143000177,151.41907235980034,16,0.04658369719982147,33795
1304,374,11.6875,12.10166320000012,203.26973690092564,16,0.008756594732403755,33795
1305,368,11.5,0.18843000165001111,175.69271755218506,16,0.1572396457195282,33795
1306,328,10.25,0.22077000002640235,121.78497031331062,16,0.512657880783081,33795
1307,408,12.75,0.1666500002200017,110.155682310462,16,0.04169601947069168,33795
1308,358,11.1875,16.62101441165024,138.27018152177334,16,0.5469175577163696,33795
1309,274,8.5625,0.14377660033344344,215.03767520561814,15,0.002219398971647024,33795
1310,320,10.0,19.800014421,213.40343364188448,16,0.19664371013641357,33795
1311,382,11.9375,25.3011,143.51507867040345,16,0.05676586180925369,33795
1312,324,10.125,0.19976019800343398,184.82505240198225,16,0.07201308012008667,33795
1313,404,12.625,27.611874400016504,168.94385419040918,16,0.254534512758255,33795
1314,400,12.5,4.433019800015578,153.02289035038848,16,0.02210267446935177,33795
1315,366,11.4375,14.443550002530046,159.0897540722508,16,0.5845638513565063,33795
1316,308,9.625,25.4210000000231,154.97610944509506,16,0.3677406311035156,33795
1317,316,9.875,17.600007766770002,92.8474898673594,16,0.06722424924373627,33795
1318,548,17.125,0.15566106601882237,123.32120595872402,16,0.625917911529541,33795
1319,378,11.8125,0.0014355888933214403,144.694241927471,16,0.3114568889141083,33795
1320,302,9.4375,0.022000000017755345,106.20194932445884,16,0.7372385263442993,33795
1321,372,11.625,0.001430187550000038,194.8485697247088,16,0.7237569093704224,33795
1322,376,11.75,15.5540177430011,143.44827237725258,16,0.007404659874737263,33795
1323,428,13.375,14.300016500442203,234.61604326963425,16,0.09907395392656326,33795
1324,378,11.8125,12.144003410000273,208.94576318311738,16,0.04043956473469734,33795
1325,326,10.1875,8.844449901441,176.65327286720276,16,0.016026321798563004,33795
1326,440,13.75,1.888778438836983e-05,154.89404240250587,16,0.49077677726745605,33795
1327,376,11.75,1.1565478001132001,129.05726411100477,16,0.0031217962969094515,33795
1328,482,15.0625,15.522112210019934,183.63251524791121,16,0.03897104039788246,33795
1329,404,12.625,12.211000021000054,176.54570283554494,16,0.020698804408311844,33795
1330,186,5.8125,19.802090000000163,192.74617502093315,16,0.027896715328097343,33795
1331,292,9.125,0.23188014302420046,175.20658454298973,16,0.05352616310119629,33795
1332,354,11.0625,5.600113211000001,92.48173778690398,16,0.05729735270142555,33795
1333,412,12.875,14.410017600006677,147.77831964194775,16,0.6451851725578308,33795
1334,268,8.375,9.9000022002321,133.68476628512144,16,0.4784618020057678,33795
1335,402,12.5625,18.702310000227698,92.2038958761841,16,0.0591958612203598,33795
1336,492,15.375,18.821017821103293,128.88405239861459,15,0.0073106130585074425,33795
1337,304,9.5,18.70000990000001,110.19995127618313,16,0.21473851799964905,33795
1338,432,13.5,19.921006711444367,114.39071545936167,16,0.06898526847362518,33795
1339,348,10.875,24.200000132,216.04837004025467,16,0.06181810051202774,33795
1340,282,8.8125,2.3167002222650012e-05,171.7151581197977,16,0.0024821138940751553,33795
1341,280,8.75,0.22110000077000025,154.14150421926752,16,0.015423331409692764,33795
1342,424,13.25,0.15565000000027504,121.24722019955516,16,0.0011805667309090495,33795
1343,450,14.0625,0.14432780021000066,122.97529527358711,16,0.677707850933075,33795
1344,306,9.5625,20.900015499005523,216.46283897012472,16,0.605925440788269,33795
1345,390,12.1875,0.002090001446500001,189.54272411763668,16,0.5405706167221069,33795
1346,332,10.375,12.10000016599002,110.5572187328944,16,0.07398644089698792,33795
1347,282,8.8125,12.10144766688,183.71400645608082,16,0.1434251368045807,33795
1348,316,9.875,21.05521011,138.35246277600527,16,0.014715797267854214,33795
1349,330,10.3125,10.0221088000176,127.15671025775373,16,0.002117014955729246,33795
1350,494,15.4375,34.254017743,75.60955448634923,16,0.13071323931217194,33795
1351,334,10.4375,0.001982201441066001,163.90755942463875,16,0.04408480226993561,33795
1352,520,16.25,0.19966876623114452,122.96513140201569,16,0.20534619688987732,33795
1353,462,14.4375,0.18866773233673204,89.07000598502054,16,0.6384704113006592,33795
1354,354,11.0625,0.0014433553354016606,77.55831173062325,16,0.0024366118013858795,33795
1355,392,12.25,0.1878932554401883,78.2551038255915,16,0.5520329475402832,33795
1356,494,15.4375,22.000025389560896,139.39340290427208,16,0.23023049533367157,33795
1357,364,11.375,3.3017766211144557,88.48994335532188,16,0.021498611196875572,33795
1358,480,15.0,35.289100144870055,149.16364512359723,16,0.6578287482261658,33795
1359,446,13.9375,14.466765589336566,154.59033277630806,16,0.0010944944806396961,33795
1360,376,11.75,4.402530001886501,168.0799314379692,16,0.2845756411552429,33795
1361,410,12.8125,14.400445400002205,125.50381424371153,16,0.3153119683265686,33795
1362,222,6.9375,1.7776008856100007e-05,124.34753131866455,15,0.006016740575432777,33795
1363,340,10.625,17.600024321990148,109.96129686944187,16,0.3855612277984619,33795
1364,372,11.625,2.6401104400043152e-05,206.24316787719727,16,0.11964341253042221,33795
1365,330,10.3125,0.17655000055440012,146.70792550593615,15,0.15094882249832153,33795
1366,404,12.625,14.400540144554302,122.55327752232552,16,0.4799742102622986,33795
1367,276,8.625,0.0011000006688022,156.4431143302936,16,0.0036441688425838947,33795
1368,402,12.5625,0.0017601887710330247,161.5202860510908,16,0.005129618104547262,33795
1369,414,12.9375,0.19877019800990003,131.70426669344306,16,0.0019488917896524072,33795
1370,374,11.6875,2.2015400018700664,202.1248977407813,16,0.5175408720970154,33795
1371,340,10.625,18.87600014422655,160.02596182003617,16,0.0009354935609735548,33795
1372,170,5.3125,8.866000022000001,102.29924631875474,16,0.40665367245674133,33795
1373,414,12.9375,0.2535533023166001,222.1530624255538,16,0.017270561307668686,33795
1374,330,10.3125,0.14377562288101103,161.7465462386608,16,0.4440891742706299,33795
1375,328,10.25,2.2003301980001764,130.7273645401001,16,0.0011192183010280132,33795
1376,434,13.5625,13.310000187219998,193.97897144127637,16,0.5089288949966431,33795
1377,532,16.625,0.144430001663202,172.10291841626167,16,0.013243714347481728,33795
1378,346,10.8125,30.888330000669917,157.45819588005543,16,0.013159796595573425,33795
1379,304,9.5,0.03300228800008889,122.06442263536155,16,0.5899676084518433,33795
1380,340,10.625,14.300445577001103,100.9286984950304,16,0.09257376939058304,33795
1381,470,14.6875,0.0014421018700017901,104.37001625448465,15,0.726699948310852,33795
1382,210,6.5625,0.0019833007702208805,226.98574671149254,16,0.006343547720462084,33795
1383,222,6.9375,23.102640000011004,169.5609679450281,16,0.0031210677698254585,33795
1384,444,13.875,12.1557833441066,159.3875756035559,16,0.2183624655008316,33795
1385,308,9.625,0.15411000000023103,268.6976322073024,16,0.20842577517032623,33795
1386,322,10.0625,0.1666632000232106,126.45255411230028,16,0.4081193804740906,33795
1387,266,8.3125,3.30000550198,137.7292137593031,16,0.02676376700401306,33795
1388,244,7.625,0.055781000000001676,93.60216546058655,16,0.00041731703095138073,33795
1389,470,14.6875,0.2653200000209017,173.59569094330072,15,0.004206046462059021,33795
1390,448,14.0,0.00166435500022125,172.97548408775765,16,0.06833238899707794,33795
1391,226,7.0625,0.0017798014300000485,284.87026768922806,16,0.0371992401778698,33795
1392,476,14.875,0.2750243210264224,181.17437883466482,16,0.5990610122680664,33795
1393,452,14.125,28.60177447611341,74.52376678586006,14,0.12957902252674103,33795
1394,374,11.6875,26.587113421220028,190.25377425551414,16,0.5443973541259766,33795
1395,342,10.6875,25.30132550155327,157.22759057179792,16,0.49131661653518677,33795
1396,452,14.125,0.033002200017600056,275.1500805541873,16,0.5270581245422363,33795
1397,410,12.8125,34.12266022067445,159.9004437699914,16,0.6251507997512817,33795
1398,294,9.1875,0.055550132880199,101.77120041847229,16,0.06521575897932053,33795
1399,396,12.375,12.10166650143,143.67576658725739,16,0.2786306142807007,33795
1400,400,12.5,24.4539900000143,99.865777797997,16,0.7434685230255127,33795
1401,258,8.0625,24.20176,229.54304318130016,16,0.00946875661611557,33795
1402,314,9.8125,6.711225476999999,126.23095345683396,16,0.10543512552976608,33795
1403,430,13.4375,21.01100555620777,98.96141130663455,16,0.0010262440191581845,33795
1404,474,14.8125,25.39999000176018,128.9730764850974,15,0.2629733979701996,33795
1405,446,13.9375,26.402536699989998,254.5489374394674,16,0.18457871675491333,33795
1406,340,10.625,16.500000000022066,166.30403734371066,15,0.3325216770172119,33795
1407,460,14.375,41.91165014444544,143.90649446524912,16,0.028674984350800514,33795
1408,268,8.375,0.0018821000155229968,92.78553426265717,16,0.009185262024402618,33795
1409,316,9.875,5.502530023111023,296.56248158216476,16,0.24550765752792358,33795
1410,412,12.875,0.1870002105400001,195.29322462715209,16,0.22562164068222046,33795
1411,368,11.5,7.755333432000155,142.47263821959496,16,0.34935322403907776,33795
1412,342,10.6875,1.650001663299023e-05,110.72899410873652,16,0.04169343784451485,33795
1413,380,11.875,0.23100000000000007,85.93177795410156,16,0.19009143114089966,33795
1414,434,13.5625,1.1000066565400446,144.6006100922823,15,0.16931194067001343,33795
1415,340,10.625,14.301760177870143,139.97539380658418,16,0.002696637762710452,33795
1416,472,14.75,16.698888944216606,100.63895706296898,16,0.40442007780075073,33795
1417,362,11.3125,0.06721224400550008,185.80569848418236,16,0.06846904009580612,33795
1418,352,11.0,5.523221055880001,161.54419761896133,16,0.4851236343383789,33795
1419,372,11.625,26.56500440000233,160.46892923861742,16,0.08501756936311722,33795
1420,382,11.9375,0.18887000001100074,113.74773224443197,16,0.2705957293510437,33795
1421,450,14.0625,18.7000001443354,143.63586563317222,16,0.7010400295257568,33795
1422,382,11.9375,11.000665500000055,70.26396778225899,16,0.028265848755836487,33795
1423,460,14.375,6.754022055000002,63.24179546535015,16,0.05735157057642937,33795
1424,294,9.1875,13.2550187016654,213.38561296695843,15,0.6548174619674683,33795
1425,342,10.6875,11.033000188326602,101.28519734740257,16,0.026456322520971298,33795
1426,374,11.6875,10.065000199760023,236.58042863605078,16,0.010420611128211021,33795
1427,262,8.1875,8.932002200005556,117.62765175104141,16,0.7191370725631714,33795
1428,352,11.0,16.6760242,155.80974428047193,16,0.0010675177909433842,33795
1429,270,8.4375,0.07700004433000147,48.66175802487851,16,0.12286658585071564,33795
1430,456,14.25,0.04544444300006692,136.46420500939712,15,0.7012056112289429,33795
1431,400,12.5,10.055111121000197,99.12085662223399,16,0.5818199515342712,33795
1432,502,15.6875,0.055015532018854056,214.68549405783415,16,0.1330510526895523,33795
1433,348,10.875,23.199022099000153,111.26343087852001,16,0.5928338766098022,33795
1434,514,16.0625,0.15544650166870158,118.54122501425445,16,0.5907967686653137,33795
1435,444,13.875,6.601870220018786,128.3800631063059,16,0.008960407227277756,33795
1436,486,15.1875,22.14433320242019,363.4580952420365,16,0.6327605843544006,33795
1437,368,11.5,0.0016665000066020056,109.34368351101875,16,0.4596559405326843,33795
1438,330,10.3125,18.821220252999996,209.87244717776775,16,0.1727384328842163,33795
1439,432,13.5,23.1000011016621,118.48558471538126,15,0.022834740579128265,33795
1440,258,8.0625,16.5000001333266,131.96147418767214,16,0.06062079966068268,33795
1441,382,11.9375,19.965000242,121.14418488740921,16,0.009021500125527382,33795
1442,466,14.5625,7.7024311104444,181.8332206532359,16,0.03906126692891121,33795
1443,346,10.8125,36.38800884444116,155.33249090984464,16,0.39469677209854126,33795
1444,406,12.6875,18.821000099550204,262.4800675660372,16,0.35176509618759155,33795
1445,434,13.5625,17.700334465778802,118.43929394328734,16,0.0037002430763095617,33795
1446,428,13.375,0.14300018700000158,108.14038483146578,16,0.7171950340270996,33795
1447,438,13.6875,26.522446500025296,119.0813463954255,16,0.7008930444717407,33795
1448,452,14.125,18.84300000166552,96.24638537690043,16,0.11845904588699341,33795
1449,372,11.625,17.77743003389103,168.36433635652065,16,0.14188119769096375,33795
1450,402,12.5625,0.0017666000177662103,126.03536206483841,15,0.0036091322544962168,33795
1451,296,9.25,0.05501987733000001,152.06297907233238,16,0.15343651175498962,33795
1452,290,9.0625,3.300335601889989e-08,138.06874917354435,16,0.03787383437156677,33795
1453,482,15.0625,33.01100110001773,182.43670808151364,16,0.7230278849601746,33795
1454,506,15.8125,0.18877112189540102,101.2821489199996,16,0.5810372829437256,33795
1455,232,7.25,0.0660055014411217,92.61341261965572,16,0.006666588596999645,33795
1456,190,5.9375,12.1770066,136.85969197643863,16,0.01440148614346981,33795
1457,420,13.125,26.40187017700333,172.0637642852962,16,0.07480980455875397,33795
1458,264,8.25,24.2000001444388,172.50111160008237,16,0.006614272482693195,33795
1459,382,11.9375,0.0014300660011330292,97.80656743049622,16,0.068660207092762,33795
1460,446,13.9375,8.801443332110134,201.5098651126027,16,0.32154542207717896,33795
1461,170,5.3125,1.540264121078013e-09,115.53752150386572,16,0.1561349779367447,33795
1462,644,20.125,31.96600001232562,113.73817545708152,16,0.30446159839630127,33795
1463,314,9.8125,0.25399015555215637,114.55843919084873,16,0.01685107871890068,33795
1464,496,15.5,0.0016665440177224525,149.92627695575356,16,0.11223144084215164,33795
1465,382,11.9375,0.20901997732000233,159.6994775608182,16,0.05512850731611252,33795
1466,460,14.375,0.0018832019856116892,81.34783045761287,16,0.0037763623986393213,33795
1467,356,11.125,13.211017600018833,141.43766057491302,16,0.14560940861701965,33795
1468,412,12.875,0.0009900024200013358,108.70077108633996,16,0.357930064201355,33795
1469,410,12.8125,0.00154003388000005,110.80004255706444,16,0.40896424651145935,33795
1470,354,11.0625,0.011000001650001456,184.31167556345463,16,0.72922682762146,33795
1471,298,9.3125,23.155224400231,95.83907707314938,16,0.15669018030166626,33795
1472,656,20.5,29.811334345331147,108.77220287173986,16,0.5890740156173706,33795
